trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,export_timestamp
2026-04-28,2026-04-28 10:15:00,2026-04-28 10:25:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,27223.00,27165.50,-1150.00,-1150.00,-230.0,LOSS,STOP_HIT,27166.00,1140.00,2026-05-04 09:21:25
2026-04-29,2026-04-29 10:40:00,2026-04-29 11:00:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,27286.75,27302.00,305.00,305.00,61.0,WIN,SLOPE_EXIT,27243.25,870.00,2026-05-04 09:21:25
2026-04-30,2026-04-30 11:05:00,2026-04-30 11:25:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,27359.75,27397.50,755.00,755.00,151.0,WIN,SLOPE_EXIT,27282.25,1550.00,2026-05-04 09:21:25
2026-05-01,2026-05-01 11:10:00,2026-05-01 11:20:00,OG,SimADX1,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,27795.25,27848.00,-1055.00,-1055.00,-211.0,LOSS,STOP_HIT,27847.50,1045.00,2026-05-04 09:21:25
2026-05-04,2026-05-04 10:07:52,2026-05-04 10:08:18,OG,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,27884.50,27864.25,-409.36,-413.72,-82.7,LOSS,STOP_HIT,27864.25,405.00,2026-05-04 10:08:18
2026-05-04,2026-05-04 10:08:19,2026-05-04 10:08:19,OG,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,27862.00,27850.50,225.64,221.28,44.3,WIN,TARGET_HIT,27886.00,480.00,2026-05-04 10:08:19
2026-05-04,2026-05-04 10:08:19,2026-05-04 10:10:39,OG,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,27854.75,27870.00,-309.36,-313.72,-62.7,LOSS,SLOPE_EXIT,27878.00,465.00,2026-05-04 10:10:39
2026-05-04,2026-05-04 10:11:54,2026-05-04 10:12:42,OG,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,27893.75,27909.50,310.64,306.28,61.3,WIN,TARGET_HIT,27870.75,460.00,2026-05-04 10:12:42
2026-05-04,2026-05-04 10:56:31,2026-05-04 10:56:31,OG,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,27921.25,27913.50,150.64,146.28,29.3,WIN,TARGET_HIT,27936.25,300.00,2026-05-04 10:56:31
2026-05-04,2026-05-04 10:56:31,2026-05-04 10:56:37,OG,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,27914.75,27905.75,175.64,171.28,34.3,WIN,TARGET_HIT,27929.50,295.00,2026-05-04 10:56:37
2026-05-04,2026-05-04 10:56:37,2026-05-04 10:57:06,OG,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,27907.00,27898.25,170.64,166.28,33.3,WIN,TARGET_HIT,27921.75,295.00,2026-05-04 10:57:06
2026-05-04,2026-05-04 10:59:25,2026-05-04 11:10:21,OG,SimMomo2,NQ Momo 5m NQ OG,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,27875.25,27886.50,-225.00,-225.00,-45.0,LOSS,SLOPE_EXIT,27924.00,975.00,2026-05-04 11:10:21
2026-05-04,2026-05-04 12:21:02,2026-05-04 12:23:00,OG,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,27730.25,27727.25,-64.36,-68.72,-13.7,LOSS,SLOPE_EXIT,27698.00,645.00,2026-05-04 12:23:00
2026-05-04,2026-05-04 12:27:40,2026-05-04 12:29:00,OG,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,SHORT,1,27710.50,27712.75,-49.36,-53.72,-10.7,LOSS,SLOPE_EXIT,27738.00,550.00,2026-05-04 12:29:00
2026-05-04,2026-05-04 12:31:25,2026-05-04 12:33:00,OG,SimMomo1,NQ Momo OG 1m HA,OG_MomentumSlope_v1_2,OG,NQ,NQ JUN26,LONG,1,27730.75,27713.25,-354.36,-358.72,-71.7,LOSS,SLOPE_EXIT,27706.25,490.00,2026-05-04 12:33:00
