trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,export_timestamp
2026-05-04,2026-05-04 09:32:16,2026-05-04 09:32:16,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27818.5000,27827.7500,185.00,185.00,37.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:32:55,2026-05-04 09:32:55,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27818.5000,27828.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:33:39,2026-05-04 09:33:39,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27830.5000,27840.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:34:05,2026-05-04 09:34:05,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27834.5000,27844.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:35:34,2026-05-04 09:35:34,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27818.5000,27828.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:36:05,2026-05-04 09:36:05,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27822.5000,27832.2500,195.00,195.00,39.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:37:41,2026-05-04 09:37:41,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27822.5000,27831.7500,185.00,185.00,37.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:39:38,2026-05-04 09:39:38,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27822.5000,27832.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:40:51,2026-05-04 09:40:51,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27830.5000,27840.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:43:30,2026-05-04 09:43:30,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27854.5000,27864.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:44:25,2026-05-04 09:44:25,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27858.5000,27868.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:45:19,2026-05-04 09:45:19,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27850.5000,27860.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:48:24,2026-05-04 09:48:24,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27870.5000,27880.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:50:41,2026-05-04 09:50:41,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27866.5000,27875.7500,185.00,185.00,37.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:53:37,2026-05-04 09:53:37,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27858.5000,27867.7500,185.00,185.00,37.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 09:55:52,2026-05-04 09:55:52,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27850.5000,27859.7500,185.00,185.00,37.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:02:13,2026-05-04 10:02:13,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27878.5000,27888.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:02:52,2026-05-04 10:02:52,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27874.5000,27884.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:05:23,2026-05-04 10:05:23,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27870.5000,27880.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:07:18,2026-05-04 10:07:18,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27870.5000,27880.2500,195.00,195.00,39.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:08:23,2026-05-04 10:08:23,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27858.5000,27868.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:08:55,2026-05-04 10:08:55,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27854.5000,27864.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:10:08,2026-05-04 10:10:08,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27850.5000,27860.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:18:41,2026-05-04 10:18:41,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27886.5000,27896.2500,195.00,195.00,39.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:25:30,2026-05-04 10:25:30,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27894.5000,27904.2500,195.00,195.00,39.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:31:05,2026-05-04 10:31:05,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27878.5000,27888.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:37:39,2026-05-04 10:37:39,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27886.5000,27896.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:57:44,2026-05-04 10:57:52,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27898.5000,27889.2500,-185.00,-185.00,-37.0,LOSS,Stop loss,,,2026-05-06 10:03:06
2026-05-04,2026-05-04 10:58:17,2026-05-04 10:58:17,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,N/A,NQ,NQ JUN26,LONG,1,27894.5000,27904.0000,190.00,190.00,38.0,WIN,Profit target,,,2026-05-06 10:03:06
