"Category","SourcePath","CopiedPath","Bytes","LastWriteTime","Lines","HeaderOrFirstLine","Note"
"02_HMM_Macro_Outputs","V3C\History\ES_Regimes_V3C_Latest_20260430_20260430_165347.csv","02_HMM_Macro_Outputs\V3C\History\ES_Regimes_V3C_Latest_20260430_20260430_165347.csv","1335","2026-04-30 16:14:57","2","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\ES_Regimes_V3C_Latest_20260501_20260501_163748.csv","02_HMM_Macro_Outputs\V3C\History\ES_Regimes_V3C_Latest_20260501_20260501_163748.csv","1352","2026-05-01 16:06:59","2","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\NQ_Regimes_V3C_History_20260428_20260428_170816.csv","02_HMM_Macro_Outputs\V3C\History\NQ_Regimes_V3C_History_20260428_20260428_170816.csv","92149","2026-04-28 16:41:59","175","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\NQ_Regimes_V3C_History_20260429_20260429_161029.csv","02_HMM_Macro_Outputs\V3C\History\NQ_Regimes_V3C_History_20260429_20260429_161029.csv","152065","2026-04-29 16:00:41","290","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\NQ_Regimes_V3C_History_20260430_20260430_165347.csv","02_HMM_Macro_Outputs\V3C\History\NQ_Regimes_V3C_History_20260430_20260430_165347.csv","213778","2026-04-30 16:07:39","408","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\NQ_Regimes_V3C_History_20260501_20260501_163748.csv","02_HMM_Macro_Outputs\V3C\History\NQ_Regimes_V3C_History_20260501_20260501_163748.csv","283093","2026-05-01 16:27:45","541","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\NQ_Regimes_V3C_Latest_20260428_20260428_170816.csv","02_HMM_Macro_Outputs\V3C\History\NQ_Regimes_V3C_Latest_20260428_20260428_170816.csv","1348","2026-04-28 16:41:59","2","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\NQ_Regimes_V3C_Latest_20260429_20260429_161029.csv","02_HMM_Macro_Outputs\V3C\History\NQ_Regimes_V3C_Latest_20260429_20260429_161029.csv","1344","2026-04-29 16:00:41","2","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\NQ_Regimes_V3C_Latest_20260430_20260430_165347.csv","02_HMM_Macro_Outputs\V3C\History\NQ_Regimes_V3C_Latest_20260430_20260430_165347.csv","1336","2026-04-30 16:07:39","2","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\NQ_Regimes_V3C_Latest_20260501_20260501_163748.csv","02_HMM_Macro_Outputs\V3C\History\NQ_Regimes_V3C_Latest_20260501_20260501_163748.csv","1326","2026-05-01 16:27:45","2","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\V3C_TradeLog_20260430.csv","02_HMM_Macro_Outputs\V3C\History\V3C_TradeLog_20260430.csv","20904","2026-04-30 18:15:19","66","trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\V3C_TradeLog_20260501.csv","02_HMM_Macro_Outputs\V3C\History\V3C_TradeLog_20260501.csv","794","2026-05-02 19:39:27","2","trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\History\V3C_TradeLog_ALL.csv","02_HMM_Macro_Outputs\V3C\History\V3C_TradeLog_ALL.csv","21480","2026-05-02 19:39:13","64","trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag","Archived V3C regime/model snapshots."
"02_HMM_Macro_Outputs","V3C\ModelFeed\ES_Macro_Regimes_V3C.csv","02_HMM_Macro_Outputs\V3C\ModelFeed\ES_Macro_Regimes_V3C.csv","2075195","2026-05-01 16:36:21","3321","trade_date,symbol,checkpoint_time,minutes_from_open,phase,macro_logic_version,pd_high,pd_low,pd_close,pd_range,pd_vah,pd_val,pd_poc,on_high,on_low,on_close,on_range,on_vah,on_val,on_poc,on_volume,on_range_pct_of_pd,rth_open,gap_vs_pd_close_atr,open_in_pd_value_flag,open_in_on_value_flag,last_price,close_in_pd_value_flag,close_in_on_value_flag,two_sided_trade_flag,returned_to_open_flag,value_break_accept_flag,session_vwap,close_vs_vwap_atr,atr_5m,net_move_since_open_atr,directional_efficiency_since_open,ib_width_so_far,ib_extension_pct,price_vs_ib_high_atr,price_vs_ib_low_atr,checkpoint_state,official_bias_label,official_regime_label,tradable_flag,no_trade_reason,volatility_state,playbook_state,phase_bucket,rolling_efficiency_10m,rolling_efficiency_20m,local_net_move_10m_atr,local_net_move_20m_atr,vwap_side,vwap_hold_count,same_side_vwap_minutes,ib_escape_pressure,value_acceptance_pressure,developing_initiative_score,initiative_direction,late_extension_penalty","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","V3C\ModelFeed\ES_Regimes_HMM_V3C.csv","02_HMM_Macro_Outputs\V3C\ModelFeed\ES_Regimes_HMM_V3C.csv","5041592","2026-05-01 16:36:30","19046","TimestampET,StateId,RegimeLabel,Tradeable,AllowLong,AllowShort,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,ModelVersion,StateProb,StateMargin,StateEntropy,StateAge,ret_1,ret_3,range_atr,vol_z,vwap_dist_atr,phase_code","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","V3C\ModelFeed\NQ_Macro_Regimes_V3C.csv","02_HMM_Macro_Outputs\V3C\ModelFeed\NQ_Macro_Regimes_V3C.csv","2142038","2026-05-01 16:37:02","3321","trade_date,symbol,checkpoint_time,minutes_from_open,phase,macro_logic_version,pd_high,pd_low,pd_close,pd_range,pd_vah,pd_val,pd_poc,on_high,on_low,on_close,on_range,on_vah,on_val,on_poc,on_volume,on_range_pct_of_pd,rth_open,gap_vs_pd_close_atr,open_in_pd_value_flag,open_in_on_value_flag,last_price,close_in_pd_value_flag,close_in_on_value_flag,two_sided_trade_flag,returned_to_open_flag,value_break_accept_flag,session_vwap,close_vs_vwap_atr,atr_5m,net_move_since_open_atr,directional_efficiency_since_open,ib_width_so_far,ib_extension_pct,price_vs_ib_high_atr,price_vs_ib_low_atr,checkpoint_state,official_bias_label,official_regime_label,tradable_flag,no_trade_reason,volatility_state,playbook_state,phase_bucket,rolling_efficiency_10m,rolling_efficiency_20m,local_net_move_10m_atr,local_net_move_20m_atr,vwap_side,vwap_hold_count,same_side_vwap_minutes,ib_escape_pressure,value_acceptance_pressure,developing_initiative_score,initiative_direction,late_extension_penalty","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","V3C\ModelFeed\NQ_Regimes_HMM_V3C.csv","02_HMM_Macro_Outputs\V3C\ModelFeed\NQ_Regimes_HMM_V3C.csv","5030331","2026-05-01 16:37:12","19072","TimestampET,StateId,RegimeLabel,Tradeable,AllowLong,AllowShort,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,ModelVersion,StateProb,StateMargin,StateEntropy,StateAge,ret_1,ret_3,range_atr,vol_z,vwap_dist_atr,phase_code","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","V3C\NQ_Regimes_V3C.csv","02_HMM_Macro_Outputs\V3C\NQ_Regimes_V3C.csv","283093","2026-05-01 16:27:45","541","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","V3C\NQ_Regimes_V3C_Latest.csv","02_HMM_Macro_Outputs\V3C\NQ_Regimes_V3C_Latest.csv","1326","2026-05-01 16:27:45","2","SnapshotTimestamp,MacroTimestamp,MicroTimestamp,Instrument,MacroRegime,MacroPlaybook,HMM_Micro,Phase,CandidateRegime,FinalRegime,FinalDirection,RegimeConfidence,ConflictScore,ReasonCode,PersistenceStatus,PendingCount,Velocity3CP,HMMFlipCount,PhaseBucket,DevelopingInitiativeScore,InitiativeDirection,RollingEfficiency10m,RollingEfficiency20m,LocalNetMove10mAtr,SameSideVwapMinutes,VwapHoldCount,LateExtensionPenalty,HMMStateProb,HMMStateMargin,HMMStateEntropy,HMMStateAge,IBExtensionPct,CloseVsVwapAtr,NetMoveAtr,DirectionalEfficiency,ReturnedToOpenFlag,TwoSidedTradeFlag,ValueBreakAcceptFlag,LastPrice,Atr5m,Adx5m,Chop5m,Rvol5m,StaleDataFlag,StaleReason,AllowMomo,AllowAdxx,AllowPine,AllowEsScalper,AllowBracketSniper,AllowExpansionBot,AllowCompressionBot,AllowFadeBot,AllowLong,AllowShort,AllowMomoLong,AllowMomoShort","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","V3D\ES_HMM_Regimes_V3D.csv","02_HMM_Macro_Outputs\V3D\ES_HMM_Regimes_V3D.csv","576253","2026-05-01 16:00:36","4704","session_key,TimestampET,Symbol,StateId,RegimeLabel,StateProb_TrendUp,StateProb_TrendDown,StateProb_Balance,StateProb_Transition,HMM_FlipRate_5bar,HMM_PersistBars,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,ModelVersion,Tradeable,AllowLong,AllowShort","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","V3D\ES_Macro_Regimes_V3D.csv","02_HMM_Macro_Outputs\V3D\ES_Macro_Regimes_V3D.csv","3847587","2026-05-01 16:37:01","15052","session_key,trade_date,checkpoint_time,phase,symbol,last_price,rth_open,session_vwap,close_vs_vwap_atr,net_move_since_open_atr,directional_efficiency_since_open,de_recent_3bar,de_effective,ib_extension_pct,ib_width_so_far,ib_width_atr,atr_5m,velocity_3cp_atr,daily_volume,two_sided_trade_flag,returned_to_open_flag,value_break_accept_flag,open_in_pd_value_flag,open_in_on_value_flag,close_in_pd_value_flag,close_in_on_value_flag,inside_value_score,on_type,official_regime_label,official_bias_label,checkpoint_state,volatility_state,playbook_state,ib_high_so_far,ib_low_so_far,pd_vah,pd_val,atr_pctile_20d,rvol_vs_20d,prior_day_type","Current and prior model outputs for longitudinal regime comparison."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_History_20260427_20260427_183716.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_History_20260427_20260427_183716.csv","3400185","2026-04-27 16:10:14","15833","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_History_20260427_20260427_184149.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_History_20260427_20260427_184149.csv","3400185","2026-04-27 16:10:14","15833","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_History_20260428_20260428_164402.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_History_20260428_20260428_164402.csv","4042177","2026-04-28 16:43:50","16703","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,AllowExpansion_SizePct,AllowMomo_SizePct,AllowPine_SizePct,AllowADX_DI_SizePct,AllowSniper_SizePct,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_History_20260429_20260429_161049.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_History_20260429_20260429_161049.csv","4360308","2026-04-29 16:10:30","17477","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,AllowExpansion_SizePct,AllowMomo_SizePct,AllowPine_SizePct,AllowADX_DI_SizePct,AllowSniper_SizePct,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode","Archived V3D HMM, macro, latest, and history snapshots."
"02_HMM_Macro_Outputs","V3D\History\Archives\ES_V3D_History_20260429_20260429_161116.csv","02_HMM_Macro_Outputs\V3D\History\Archives\ES_V3D_History_20260429_20260429_161116.csv","4360308","2026-04-29 16:10:30","17477","session_key,TimestampET,Symbol,MacroRegime,MacroPlaybook,MacroCheckpointState,HMMRegime,HMMDirection,Velocity3P_ATR,VelocityConfirmed,TrendExpansionScore,KalmanSmoothedScore,ConflictScore,Phase,PhaseMultiplier,FinalRegime,FinalDirection,RegimeConfidence,AllowExpansion,AllowMomo,AllowPine,AllowADX_DI,AllowSniper,ExpansionSizePct,MomoSizePct,PineSizePct,ADX_DISizePct,SniperSizePct,AllowLong,AllowShort,AllowFadeLong,AllowFadeShort,ReasonCode,StateAgeBars,StaleDataFlag,SuggestedAdxMin,SuggestedCiMax,SuggestedSlopeGate,SuggestedStopBucket,SessionVWAP,IBHigh,IBLow,IBExtensionPct,IBWidthATR,PDVAH,PDVAL,TwoSidedFlag,AllowExpansion_SizePct,AllowMomo_SizePct,AllowPine_SizePct,AllowADX_DI_SizePct,AllowSniper_SizePct,BlockedReason,BotPermissionSummary,AnyDirectionalBotAllowed,AnySizePctPositive,SimTestingMode","Archived V3D HMM, macro, latest, and history snapshots."
