trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,export_timestamp,source_path,entry_dt,family,design_lane,SnapshotTimestamp,FinalRegime,CandidateRegime,MacroRegime,MacroPlaybook,HMM_Micro,Phase,RegimeConfidence,ReasonCode,AllowCompressionBot,AllowFadeBot,AllowMomo,AllowLong,AllowShort,StaleDataFlag,AsymHysteresisGateOpen,AsymHysteresisReason,join_lag_min,retro_regime,lane_bucket,hypothesis_bucket
2026-05-05,2026-05-05 10:13:13,2026-05-05 10:13:13,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28084.5,28094.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 10:13:13,V3C Compression,TREND_COMPRESSION,2026-05-05 10:11:11,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,69,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,2.033333333333333,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-05,2026-05-05 10:13:41,2026-05-05 10:13:41,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28064.5,28073.75,185.0,185.0,37.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 10:13:41,V3C Compression,TREND_COMPRESSION,2026-05-05 10:11:11,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,69,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,2.5,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-05,2026-05-05 10:13:43,2026-05-05 10:14:34,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,28063.5,28047.5,-320.0,-320.0,-64.0,LOSS,Stop loss,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-05 10:13:43,V3C Compression,TREND_COMPRESSION,2026-05-05 10:11:11,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,69,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,2.533333333333333,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-05,2026-05-05 10:14:10,2026-05-05 10:14:21,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28060.5,28051.0,-190.0,-190.0,-38.0,LOSS,Stop loss,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 10:14:10,V3C Compression,TREND_COMPRESSION,2026-05-05 10:11:11,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,69,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,2.9833333333333334,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-05,2026-05-05 10:15:46,2026-05-05 10:15:46,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28044.5,28054.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 10:15:46,V3C Compression,TREND_COMPRESSION,2026-05-05 10:11:11,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,69,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,4.583333333333333,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-05,2026-05-05 10:15:47,2026-05-05 10:16:18,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,28043.5,28059.25,315.0,315.0,63.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-05 10:15:47,V3C Compression,TREND_COMPRESSION,2026-05-05 10:11:11,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,69,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,4.6,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-05,2026-05-05 10:16:58,2026-05-05 10:16:58,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28048.5,28058.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 10:16:58,V3C Compression,TREND_COMPRESSION,2026-05-05 10:16:01,TRANSITION,TRANSITION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,50,NO_CLEAR_STAGE_C_ALIGNMENT,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,0.95,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-05,2026-05-05 10:16:58,2026-05-05 10:17:09,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,28048.5,28064.5,320.0,320.0,64.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-05 10:16:58,V3C Compression,TREND_COMPRESSION,2026-05-05 10:16:01,TRANSITION,TRANSITION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,50,NO_CLEAR_STAGE_C_ALIGNMENT,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,0.95,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-05,2026-05-05 10:18:29,2026-05-05 10:18:30,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,28043.5,28059.25,315.0,315.0,63.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-05 10:18:29,V3C Compression,TREND_COMPRESSION,2026-05-05 10:17:28,TRANSITION,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,1.0166666666666666,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-05,2026-05-05 10:18:30,2026-05-05 10:18:30,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28048.5,28057.75,185.0,185.0,37.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 10:18:30,V3C Compression,TREND_COMPRESSION,2026-05-05 10:17:28,TRANSITION,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,1.0333333333333334,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-05,2026-05-05 10:18:48,2026-05-05 10:19:09,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,28038.5,28054.25,315.0,315.0,63.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-05 10:18:48,V3C Compression,TREND_COMPRESSION,2026-05-05 10:17:28,TRANSITION,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,1.3333333333333333,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-05,2026-05-05 10:18:48,2026-05-05 10:18:48,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28040.5,28050.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 10:18:48,V3C Compression,TREND_COMPRESSION,2026-05-05 10:17:28,TRANSITION,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,1.3333333333333333,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-05,2026-05-05 10:20:09,2026-05-05 10:20:09,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28048.5,28058.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 10:20:09,V3C Compression,TREND_COMPRESSION,2026-05-05 10:17:28,TRANSITION,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,2.683333333333333,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-05,2026-05-05 10:22:10,2026-05-05 10:22:44,V3C,SimV3C-NQ-2C,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,,NQ,NQ JUN26,LONG,1,28048.5,28082.5,680.0,680.0,136.0,WIN,Profit target,,,2026-05-06 10:03:07,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2C_TradeLog.csv,2026-05-05 10:22:10,V3C Compression,TREND_COMPRESSION,2026-05-05 10:20:53,ROTATION_ILLIQUID,ROTATION_ILLIQUID,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,PRE_IB_MATURATION,62,COMPRESSED_BALANCE_LOW_EDGE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,1.2833333333333334,ROTATION_ILLIQUID,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-05,2026-05-05 10:35:13,2026-05-05 10:35:14,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28128.25,28128.25,0.0,0.0,0.0,LOSS,ENVELOPE_BREAK_EXIT,28131.5,130.0,2026-05-05 10:35:14,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-05 10:35:13,Kalman Faders,ROTATION_LIQUID,2026-05-05 10:35:13,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendDown,NEAR_IB_CONDITION,61,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,False,False,False,False,False,False,False,HYST_BLOCK_TRENDDOWN_AGE_1_OF_2,0.0,TREND_COMPRESSION,OUT_OF_LANE,OUT_OF_LANE
2026-05-05,2026-05-05 10:35:44,2026-05-05 10:35:44,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28129.5,28130.75,-50.0,-50.0,-10.0,LOSS,ENVELOPE_BREAK_EXIT,28134.5,200.0,2026-05-05 10:35:44,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-05 10:35:44,Kalman Faders,ROTATION_LIQUID,2026-05-05 10:35:13,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendDown,NEAR_IB_CONDITION,61,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,False,False,False,False,False,False,False,HYST_BLOCK_TRENDDOWN_AGE_1_OF_2,0.5166666666666667,TREND_COMPRESSION,OUT_OF_LANE,OUT_OF_LANE
2026-05-05,2026-05-05 10:36:03,2026-05-05 10:36:04,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28129.63,28131.5,-75.0,-75.0,-15.0,LOSS,ENVELOPE_BREAK_EXIT,28134.0,175.0,2026-05-05 10:36:04,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-05 10:36:03,Kalman Faders,ROTATION_LIQUID,2026-05-05 10:35:13,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendDown,NEAR_IB_CONDITION,61,BRACKET_MACRO_WITH_INITIATIVE_EVIDENCE,False,False,False,False,False,False,False,HYST_BLOCK_TRENDDOWN_AGE_1_OF_2,0.8333333333333334,TREND_COMPRESSION,OUT_OF_LANE,OUT_OF_LANE
2026-05-05,2026-05-05 10:41:48,2026-05-05 10:41:53,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28101.0,28104.0,-120.0,-120.0,-24.0,LOSS,ENVELOPE_BREAK_EXIT,28107.25,250.0,2026-05-06 10:02:51,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-05 10:41:48,Kalman Faders,ROTATION_LIQUID,2026-05-05 10:36:49,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,67,DEVELOPING_INITIATIVE_PHASE_AWARE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,4.983333333333333,TREND_COMPRESSION,OUT_OF_LANE,OUT_OF_LANE
2026-05-05,2026-05-05 10:43:12,2026-05-05 10:43:12,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28100.5,28109.75,185.0,185.0,37.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 10:43:12,V3C Compression,TREND_COMPRESSION,2026-05-05 10:36:49,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,67,DEVELOPING_INITIATIVE_PHASE_AWARE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,6.383333333333334,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-05,2026-05-05 10:43:12,2026-05-05 10:43:58,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,28098.5,28114.0,310.0,310.0,62.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-05 10:43:12,V3C Compression,TREND_COMPRESSION,2026-05-05 10:36:49,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,67,DEVELOPING_INITIATIVE_PHASE_AWARE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,6.383333333333334,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-05,2026-05-05 10:46:02,2026-05-05 10:48:56,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,28088.5,28104.0,310.0,310.0,62.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-05 10:46:02,V3C Compression,TREND_COMPRESSION,2026-05-05 10:36:49,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,67,DEVELOPING_INITIATIVE_PHASE_AWARE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,9.216666666666667,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-05,2026-05-05 10:46:03,2026-05-05 10:47:57,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28092.5,28083.25,-185.0,-185.0,-37.0,LOSS,Stop loss,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 10:46:03,V3C Compression,TREND_COMPRESSION,2026-05-05 10:36:49,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,67,DEVELOPING_INITIATIVE_PHASE_AWARE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,9.233333333333333,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-05,2026-05-05 10:46:21,2026-05-05 10:46:24,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28094.5,28095.5,-40.0,-40.0,-8.0,LOSS,ENVELOPE_BREAK_EXIT,28100.75,250.0,2026-05-06 10:02:51,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-05 10:46:21,Kalman Faders,ROTATION_LIQUID,2026-05-05 10:36:49,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,67,DEVELOPING_INITIATIVE_PHASE_AWARE,False,False,False,False,False,False,False,HYST_BLOCK_NQ_TRENDUP_NO_MACRO_AGE_1,9.533333333333333,TREND_COMPRESSION,OUT_OF_LANE,OUT_OF_LANE
2026-05-05,2026-05-05 10:48:21,2026-05-05 10:48:21,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28088.5,28098.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 10:48:21,V3C Compression,TREND_COMPRESSION,2026-05-05 10:46:39,TRANSITION,TRANSITION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,50,NO_CLEAR_STAGE_C_ALIGNMENT,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,1.7,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-05,2026-05-05 10:52:51,2026-05-05 10:52:51,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28084.5,28094.0,190.0,190.0,38.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 10:52:51,V3C Compression,TREND_COMPRESSION,2026-05-05 10:46:39,TRANSITION,TRANSITION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,50,NO_CLEAR_STAGE_C_ALIGNMENT,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,6.2,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-05,2026-05-05 10:54:16,2026-05-05 10:54:51,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,28088.5,28104.25,315.0,315.0,63.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-05 10:54:16,V3C Compression,TREND_COMPRESSION,2026-05-05 10:46:39,TRANSITION,TRANSITION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,50,NO_CLEAR_STAGE_C_ALIGNMENT,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,7.616666666666666,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-05,2026-05-05 10:55:00,2026-05-05 11:04:47,V3C,SimV3C-NQ-2C,NQ V3C Compression Sniper C 20-40-60,NQ V3C Compression Sniper C 20-40-60,,NQ,NQ JUN26,LONG,1,28088.5,28120.75,645.0,645.0,129.0,WIN,Profit target,,,2026-05-06 10:03:07,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2C_TradeLog.csv,2026-05-05 10:55:00,V3C Compression,TREND_COMPRESSION,2026-05-05 10:46:39,TRANSITION,TRANSITION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,50,NO_CLEAR_STAGE_C_ALIGNMENT,False,False,False,False,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,8.35,TRANSITION,OUT_OF_LANE,OUT_LEADIN_TRANSITION_ROT_ILLIQUID
2026-05-05,2026-05-05 11:01:58,2026-05-05 11:01:58,V3C,SimV3C-NQ-2B,NQ V3C Compression Clean B,NQ V3C Compression Clean B,,NQ,NQ JUN26,LONG,1,28092.5,28101.75,185.0,185.0,37.0,WIN,Profit target,,,2026-05-06 10:03:06,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2B_TradeLog.csv,2026-05-05 11:01:58,V3C Compression,TREND_COMPRESSION,2026-05-05 10:56:18,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,5.666666666666667,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-05,2026-05-05 11:02:53,2026-05-05 11:03:46,V3C,SimV3C-NQ-2A,NQ VC3-A Compression Fast ,NQ VC3-A Compression Fast ,,NQ,NQ JUN26,LONG,1,28093.5,28109.25,315.0,315.0,63.0,WIN,Profit target,,,2026-05-06 10:03:09,C:\Users\Valued Customer\NT8_Regimes\V3C\TradeLog\SimV3C_NQ_2A_TradeLog.csv,2026-05-05 11:02:53,V3C Compression,TREND_COMPRESSION,2026-05-05 10:56:18,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,POST_IB_MACRO,66,MICRO_TREND_INSIDE_MACRO_STRUCTURE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,6.583333333333333,TREND_COMPRESSION,IN_LANE,IN_LANE
2026-05-05,2026-05-05 11:07:00,2026-05-05 11:07:00,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28119.5,28131.5,-480.0,-480.0,-96.0,LOSS,STOP_HIT,28131.5,480.0,2026-05-06 13:41:20,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-05 11:07:00,Kalman Faders,ROTATION_LIQUID,2026-05-05 11:05:59,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,72,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,1.0166666666666666,TREND_COMPRESSION,OUT_OF_LANE,OUT_OF_LANE
2026-05-05,2026-05-05 11:07:00,2026-05-05 11:07:00,V1B,SimV1A - Kalman Fader 2,KalmanPulse Fader Mode A+,KalmanPulse_Fader_B,B,NQ,NQ JUN26,SHORT,2,28119.5,28131.5,-480.0,-480.0,-96.0,LOSS,STOP_HIT,28131.5,480.0,2026-05-06 13:36:25,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,2026-05-05 11:07:00,Kalman Faders,ROTATION_LIQUID,2026-05-05 11:05:59,TREND_COMPRESSION,TREND_COMPRESSION,BRACKET_MACRO,ROTATION_ILLIQUID,TrendUp,MID_MORNING_DISCOVERY,72,DEVELOPING_INITIATIVE_PHASE_AWARE,True,False,True,True,False,False,True,HYST_PASSED_NQ_TRENDUP_NO_MACRO_2BAR,1.0166666666666666,TREND_COMPRESSION,OUT_OF_LANE,OUT_OF_LANE
